Date,Time,"Input Source","Output Destination","Job Information","Page Information",Pages,Sheets,"Job Status","Job Hierarchy","Job Number"
04/03/2024,10:11:37,"LPD:DESKTOP-E6TPOVN:rangga ario:FR-IT-24-00014 iFORTE Bulan maret 2024.pdf","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     3","     3",Completed,,e38d4430-d9d4-11ee-8000-080037af719a
04/03/2024,10:07:11,"LPD:SPM-PCN-079:KATRINE:Absen JSC League.xlsx","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     1","     1",Completed,,458d442d-d9d4-11ee-8000-080037af719a
04/03/2024,10:06:34,"LPD:SPM-PCN-079:alloy:Absen JSC League.xlsx",,"1 Pages Up:PCL6",,,"     0","Completed with error(016-759):Auditron - Limit Reached",,338d442a-d9d4-11ee-8000-080037af719a
04/03/2024,10:05:49,"LPD:SPM-PCN-079:Fanny.Elisabeth:Absen JSC League.xlsx",,"1 Pages Up:TIFF / JPEG Auto Select",,,"     0","Completed with error(016-757):Auditron - Invalid User",,1a0d4427-d9d4-11ee-8000-080037af719a
04/03/2024,10:03:08,"LPD:DESKTOP-OJHVA48:KATRINE:Copy of Participants_List_of_JISMO_Spring_'24,_9_Mar_'24_at_SPM(","Center Tray","1 Pages Up:1 Sided:PCL6","Color:A4:Plain:White
Black & White:A4:Plain:White","     1
     4","     5",Completed,,b20d4424-d9d3-11ee-8000-080037af719a
04/03/2024,10:02:19,"LPD:DESKTOP-OJHVA48:KATRINE:Copy of Participants_List_of_JISMO_Spring_'24,_9_Mar_'24_at_SPM(","Center Tray","1 Pages Up:1 Sided:PCL6","Color:A4:Plain:White
Black & White:A4:Plain:White","     1
     3","     4",Completed,,958d4421-d9d3-11ee-8000-080037af719a
04/03/2024,9:54:28,"LPD:SPM-PCN-138:kibti:Quiz Decimals and Fractions - Google Docs","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","    96","    48",Completed,,238d441e-d9d2-11ee-8000-080037af719a
04/03/2024,9:48:11,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,9d8d441d-d9d1-11ee-8000-080037af719a
04/03/2024,9:47:39,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,8b8d441c-d9d1-11ee-8000-080037af719a
04/03/2024,9:46:24,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,5c0d441b-d9d1-11ee-8000-080037af719a
04/03/2024,9:46:06,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,510d441a-d9d1-11ee-8000-080037af719a
04/03/2024,9:45:21,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,350d4419-d9d1-11ee-8000-080037af719a
04/03/2024,9:44:59,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,2b0d4418-d9d1-11ee-8000-080037af719a
04/03/2024,9:44:17,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,128d4417-d9d1-11ee-8000-080037af719a
04/03/2024,9:43:59,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,068d4416-d9d1-11ee-8000-080037af719a
04/03/2024,9:43:05,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,e58d4415-d9d0-11ee-8000-080037af719a
04/03/2024,9:42:50,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,dd8d4414-d9d0-11ee-8000-080037af719a
04/03/2024,9:42:13,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,c68d4413-d9d0-11ee-8000-080037af719a
04/03/2024,9:41:54,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,be8d4412-d9d0-11ee-8000-080037af719a
04/03/2024,9:40:59,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,9c0d4411-d9d0-11ee-8000-080037af719a
04/03/2024,9:40:30,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,8a0d4410-d9d0-11ee-8000-080037af719a
04/03/2024,9:39:52,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,6f8d440f-d9d0-11ee-8000-080037af719a
04/03/2024,9:39:29,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,658d440e-d9d0-11ee-8000-080037af719a
04/03/2024,9:39:00,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,558d440d-d9d0-11ee-8000-080037af719a
04/03/2024,9:38:45,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,4a0d440c-d9d0-11ee-8000-080037af719a
04/03/2024,9:37:42,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,238d440b-d9d0-11ee-8000-080037af719a
04/03/2024,9:37:14,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,148d440a-d9d0-11ee-8000-080037af719a
04/03/2024,9:26:29,Scanner,SMB:\\10.30.3.24\publicscan\img-304092622.pdf,PDF:JPEG,Color,"     1",,Completed,,970d4407-d9ce-11ee-8000-080037af719a
04/03/2024,9:03:48,"LPD:ARIF:Arif:Pendaftaran Audisi SPM Production JHSH - Google Forms","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     2","     1",Completed,,658d4404-d9cb-11ee-8000-080037af719a
04/03/2024,8:28:41,"LPD:DESKTOP-Q1UEA5M:utami:Microsoft Word - Surat Pernyataan PT. Prodia","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,840d4401-d9c6-11ee-8000-080037af719a
04/03/2024,8:23:43,"LPD:SPM-PCN-079:ratna:Transcript Kayla_2024 - Google Sheets","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,d10d43fe-d9c5-11ee-8000-080037af719a
04/03/2024,8:17:30,"LPD:SPM-PCN-079:ratna:Transcript Kayla_2024 - Google Sheets","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,f38d43fb-d9c4-11ee-8000-080037af719a
04/03/2024,8:17:07,"LPD:ARIF:Arif:Search Engine Optimization.pdf","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     1","     1",Completed,,e50d43f8-d9c4-11ee-8000-080037af719a
04/03/2024,8:16:36,"LPD:ARIF:Arif:Sociology mind map.pdf","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     3","     3",Completed,,d08d43f5-d9c4-11ee-8000-080037af719a
04/03/2024,8:14:42,"LPD:ARIF:Arif:Search Engine Optimization.pdf","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,900d43f2-d9c4-11ee-8000-080037af719a
04/03/2024,8:07:41,"LPD:DESKTOP-Q1UEA5M:utami:Microsoft Word - Surat Pernyataan PT. Prodia","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,950d43ef-d9c3-11ee-8000-080037af719a
04/03/2024,8:04:22,"LPD:ARIF:Arif:Microsoft Word - Answer Sheet IGCSE Sociology Paper 2","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     7","     4",Completed,,db0d43ec-d9c2-11ee-8000-080037af719a
04/03/2024,8:01:36,LPD:ARIF:Arif:0495_s16_qp_22.pdf,"Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     4","     2",Completed,,b88d43e9-d9c2-11ee-8000-080037af719a
04/03/2024,7:58:39,LPD:SPM-PCN-079:fany:ACFrOgDpQ04DCAZIoq3tEfxt2J-WfmQkJx4q8-7...Qsw0f34CO_Qcjr-w7aqXBk,"Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,4f8d43e6-d9c2-11ee-8000-080037af719a
04/03/2024,7:46:06,"LPD:SPM-PCN-079:KATRINE:Colorful Kids Camp Certificate","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     1","     1",Completed,,900d43e3-d9c0-11ee-8000-080037af719a
04/03/2024,7:45:19,"LPD:SPM-PCN-079:fany:Colorful Kids Camp Certificate",,"1 Pages Up:PCL6",,,"     0","Completed with error(016-759):Auditron - Limit Reached",,6f8d43e0-d9c0-11ee-8000-080037af719a
04/03/2024,7:45:15,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","    19","    19",Completed,,650d43df-d9c0-11ee-8000-080037af719a
04/03/2024,7:44:26,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,558d43de-d9c0-11ee-8000-080037af719a
04/03/2024,7:12:54,"LPD:DESKTOP-Q1UEA5M:utami:Microsoft Word - Surat Pernyataan Keberatan Melampirkan Legalita","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     2","     2",Completed,,ec8d43db-d9bb-11ee-8000-080037af719a
04/03/2024,7:07:18,"LPD:DESKTOP-Q1UEA5M:utami:print oke.xlsx","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     2","     2",Completed,,248d43d8-d9bb-11ee-8000-080037af719a
04/03/2024,6:58:09,"LPD:DESKTOP-J5UMN0O:santika:Nov 23 paper 51.pdf","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","    16","     8",Completed,,c20d43d5-d9b9-11ee-8000-080037af719a
04/03/2024,6:57:43,"LPD:DESKTOP-J5UMN0O:santika:Nov 23 paper 51 MS.pdf","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     9","     5",Completed,,bb8d43d2-d9b9-11ee-8000-080037af719a
04/03/2024,6:57:29,"LPD:DESKTOP-J5UMN0O:santika:Nov 23 paper 51 Ins.pdf","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     8","     4",Completed,,b48d43cf-d9b9-11ee-8000-080037af719a
01/03/2024,15:01:59,Scanner,SMB:\\10.30.3.24\publicscan\img-301150149.pdf,PDF:MMR,"Black & White","     5",,Completed,,f48d43cc-d7a1-11ee-8000-080037af719a
01/03/2024,14:50:08,Scanner,SMB:\\10.30.3.24\publicscan\img-301144845.pdf,PDF:JPEG,Color,"    22",,Completed,,210d43c9-d7a0-11ee-8000-080037af719a
01/03/2024,14:48:24,Scanner,,,,"     0",,Deleted,,050d43c6-d7a0-11ee-8000-080037af719a
01/03/2024,14:38:58,"LPD:COE-00193:Johana:MARKSCHEME Review to Mock 2 Exam 1_3_2024 - Google Docs","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     4","     4",Completed,,bb8d43c3-d79e-11ee-8000-080037af719a
01/03/2024,14:25:49,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     3","     3",Completed,,e80d43c0-d79c-11ee-8000-080037af719a
01/03/2024,14:25:31,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,e00d43bf-d79c-11ee-8000-080037af719a
01/03/2024,14:24:53,Scanner,SMB:\\10.30.3.24\hrdscan\img-301142447.pdf,PDF:JPEG,Color,"     1",,Completed,,c80d43bc-d79c-11ee-8000-080037af719a
01/03/2024,14:24:42,Scanner,SMB:\\10.30.3.24\hrdscan\img-301142409.pdf,PDF:JPEG,Color,"     3",,Completed,,b18d43b9-d79c-11ee-8000-080037af719a
01/03/2024,14:23:48,Scanner,SMB:\\10.30.3.24\hrdscan\img-301142313.pdf,PDF:JPEG,Color,"     3",,Completed,,900d43b6-d79c-11ee-8000-080037af719a
01/03/2024,14:02:50,"LPD:SPM-PCN-079:ratna:Surat Visa_Thipilia 2024 - Google Docs","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,b28d43b3-d799-11ee-8000-080037af719a
01/03/2024,13:59:42,"LPD:SPM-NBK-022:Novita:Surat Visa_Thipilia 2024 - Google Docs","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     6","     4",Completed,,3b8d43b0-d799-11ee-8000-080037af719a
01/03/2024,13:47:27,LPD:SPM-PCN-015:utami:Invoice,"Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,8c8d43ad-d797-11ee-8000-080037af719a
01/03/2024,13:45:51,LPD:SPM-PCN-015:utami:Invoice,"Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,530d43aa-d797-11ee-8000-080037af719a
01/03/2024,13:38:14,"LPD:SPM-PCN-079:ratna:Surat Visa_Thipilia 2024 - Google Docs","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,420d43a7-d796-11ee-8000-080037af719a
01/03/2024,13:21:36,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,f10d43a6-d793-11ee-8000-080037af719a
01/03/2024,12:35:53,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,8e0d43a5-d78d-11ee-8000-080037af719a
01/03/2024,12:34:35,"LPD:SPM-PCN-015:utami:Sales Document - Test","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,578d43a2-d78d-11ee-8000-080037af719a
01/03/2024,11:52:28,Scanner,SMB:\\10.30.3.24\hrdscan\img-301115140.pdf,PDF:JPEG,Color,"     4",,Completed,,640d439f-d787-11ee-8000-080037af719a
01/03/2024,10:24:35,"LPD:LAPTOP-RFA6SLRM:Ganjar:Microsoft PowerPoint - Cow Grind","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     4","     4",Completed,,330d439c-d77b-11ee-8000-080037af719a
01/03/2024,10:23:55,"LPD:COE-00233_3:NINA:Islamic Studies - PROPOSAL 3R1D 2024.docx (2).pdf","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     5","     3",Completed,,188d4399-d77b-11ee-8000-080037af719a
01/03/2024,10:23:32,"LPD:DESKTOP-D0612KD:deborah:GR8-CS Jesus and Lazarus 1 Mar 24 - Google Docs","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     7","     7",Completed,,0a8d4396-d77b-11ee-8000-080037af719a
01/03/2024,10:22:28,"LPD:DESKTOP-D0612KD:deborah:Untitled document - Google Docs","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     6","     6",Completed,,e60d4393-d77a-11ee-8000-080037af719a
01/03/2024,10:22:03,"LPD:COE-00233_3:NINA:Islamic Studies - PROPOSAL 3R1D 2024.docx","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     2","     1",Completed,,d90d4390-d77a-11ee-8000-080037af719a
01/03/2024,10:19:40,"LPD:COE-00233_3:NINA:Islamic Studies - PROPOSAL 3R1D 2024.docx.pdf","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     5","     3",Completed,,810d438d-d77a-11ee-8000-080037af719a
01/03/2024,10:19:26,"LPD:COE-00233_3:NINA:PROPOSAL 3R1D KATOLIK 2023-2024 Final.docx.pdf","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     4","     2",Completed,,758d438a-d77a-11ee-8000-080037af719a
01/03/2024,10:19:03,"LPD:COE-00233_3:NINA:Proposal_3R1D_2024 BUDDHIS - Final.docx.pdf","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     4","     2",Completed,,6c0d4387-d77a-11ee-8000-080037af719a
01/03/2024,10:18:23,"LPD:DESKTOP-D0612KD:deborah:Corel Office Document - 175-crossword-puzzles-from-bible-stories","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,580d4384-d77a-11ee-8000-080037af719a
01/03/2024,10:17:42,"LPD:DESKTOP-D0612KD:deborah:Corel Office Document - 175-crossword-puzzles-from-bible-stories","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,3f8d4381-d77a-11ee-8000-080037af719a
01/03/2024,10:17:34,"LPD:DESKTOP-D0612KD:deborah:Corel Office Document - 175-crossword-puzzles-from-bible-stories","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     6","     6",Completed,,368d437e-d77a-11ee-8000-080037af719a
01/03/2024,10:12:01,"LPD:DESKTOP-D0612KD:deborah:Corel Office Document - 175-crossword-puzzles-from-bible-stories","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,740d437b-d779-11ee-8000-080037af719a
01/03/2024,10:11:51,"LPD:DESKTOP-D0612KD:deborah:Corel Office Document - 175-crossword-puzzles-from-bible-stories","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     8","     8",Completed,,688d4378-d779-11ee-8000-080037af719a
01/03/2024,10:11:29,"LPD:DESKTOP-D0612KD:deborah:Corel Office Document - 175-crossword-puzzles-from-bible-stories","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     8","     8",Completed,,5c0d4375-d779-11ee-8000-080037af719a
01/03/2024,10:11:12,"LPD:DESKTOP-D0612KD:deborah:GR7-CS Jesus heals a blind man 1 Mar 2024 - Google Docs","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","    16","     8",Completed,,480d4372-d779-11ee-8000-080037af719a
01/03/2024,10:08:35,Scanner,SMB:\\10.30.3.24\hrdscan\img-301100829.pdf,PDF:JPEG,Color,"     1",,Completed,,fa0d436f-d778-11ee-8000-080037af719a
01/03/2024,10:08:06,Scanner,SMB:\\10.30.3.24\hrdscan\img-301100700.pdf,PDF:JPEG,Color,"     4",,Completed,,c50d436c-d778-11ee-8000-080037af719a
01/03/2024,10:06:12,Scanner,SMB:\\10.30.3.24\hrdscan\img-301100541.pdf,PDF:JPEG,Color,"     3",,Completed,,960d4369-d778-11ee-8000-080037af719a
01/03/2024,10:04:43,"LPD:COE-00193:Johana:Review to Mock 2 Exam 1_3_2024 - Google Docs","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","   110","    55",Completed,,058d4360-d778-11ee-8000-080037af719a
01/03/2024,10:04:23,Scanner,SMB:\\10.30.3.24\hrdscan\img-301100325.pdf,PDF:JPEG,Color,"     3",,Completed,,450d4366-d778-11ee-8000-080037af719a
01/03/2024,10:02:39,Scanner,SMB:\\10.30.3.24\hrdscan\img-301100216.pdf,PDF:JPEG,Color,"     2",,Completed,,1b8d4363-d778-11ee-8000-080037af719a
01/03/2024,10:01:34,Scanner,SMB:\\10.30.3.24\hrdscan\img-301100022.pdf,PDF:JPEG,Color,"     4",,Completed,,d78d435d-d777-11ee-8000-080037af719a
01/03/2024,9:59:33,Scanner,SMB:\\10.30.3.24\hrdscan\img-301095901.pdf,PDF:JPEG,Color,"     2",,Completed,,a78d435a-d777-11ee-8000-080037af719a
01/03/2024,9:58:40,Scanner,SMB:\\10.30.3.24\hrdscan\img-301095617.pdf,PDF:JPEG,Color,"     4",,Completed,,458d4357-d777-11ee-8000-080037af719a
01/03/2024,9:55:33,Scanner,SMB:\\10.30.3.24\hrdscan\img-301095508.pdf,PDF:JPEG,Color,"     2",,Completed,,1c8d4354-d777-11ee-8000-080037af719a
01/03/2024,9:54:33,Scanner,SMB:\\10.30.3.24\hrdscan\img-301095403.pdf,PDF:JPEG,Color,"     2",,Completed,,f60d4351-d776-11ee-8000-080037af719a
01/03/2024,9:53:09,Scanner,SMB:\\10.30.3.24\hrdscan\img-301095231.pdf,PDF:JPEG,Color,"     2",,Completed,,bf0d434e-d776-11ee-8000-080037af719a
01/03/2024,9:51:43,"LPD:SPM-PCN-015:utami:Tanda Terima Pengembalian Buku SMC Material 2023 ke SIMCC Pusat","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,9e0d434b-d776-11ee-8000-080037af719a
01/03/2024,9:46:56,"LPD:COE-00233_3:NINA:Microsoft Word - Proposal_3R1D_2024 BUDDHIS - Final","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     4","     2",Completed,,ef8d4348-d775-11ee-8000-080037af719a
01/03/2024,9:37:47,"LPD:SPM-PCN-015:utami:Surat Pengantar Pengiriman 2  Buku SMC Material 2023 dari SIMCC","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     2","     2",Completed,,a70d4345-d774-11ee-8000-080037af719a
01/03/2024,9:37:26,"LPD:SPM-PCN-015:utami:Surat Pengantar Pengiriman Buku SMC Material 2023 dari SIMCC","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,9c0d4342-d774-11ee-8000-080037af719a
01/03/2024,9:36:59,"LPD:SPM-PCN-015:utami:Surat Pengantar Pengiriman Buku SMC Material 2023 dari SIMCC","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,8b8d433f-d774-11ee-8000-080037af719a
01/03/2024,9:34:31,"LPD:SPM-PCN-015:utami:Surat Pengantar Pengiriman 2  Buku SMC Material 2023 dari SIMCC","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,360d433c-d774-11ee-8000-080037af719a
01/03/2024,9:33:48,"LPD:SPM-PCN-015:utami:Surat Pengantar Pengiriman Buku SMC Material 2023 dari SIMCC","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,1d0d4339-d774-11ee-8000-080037af719a
01/03/2024,9:33:20,"LPD:SPM-PCN-015:utami:WhatsApp Image 2024-03-01 at 9.28.31 AM","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,0d0d4336-d774-11ee-8000-080037af719a
01/03/2024,9:31:17,"LPD:TIMOTHY:natasya:Microsoft Word - Homework - Writing creative story 1","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,c38d4333-d773-11ee-8000-080037af719a
01/03/2024,9:29:24,Scanner,SMB:\\10.30.3.24\publicscan\img-301092918.pdf,PDF:JPEG,Color,"     1",,Completed,,808d4330-d773-11ee-8000-080037af719a
01/03/2024,9:10:55,"LPD:SPM-PCN-079:ratna:Surat Keterangan OSN SMP 2024 - Google Docs","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,ea8d432d-d770-11ee-8000-080037af719a
01/03/2024,9:10:18,"LPD:LAPTOP-RFA6SLRM:Ganjar:Microsoft PowerPoint - Karl Marx, Emile Durkheim, Max Weber (1)","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     2","     2",Completed,,d40d432a-d770-11ee-8000-080037af719a
01/03/2024,9:09:45,"LPD:LAPTOP-RFA6SLRM:Ganjar:Microsoft PowerPoint - Karl Marx, Emile Durkheim, Max Weber (1)","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,be8d4327-d770-11ee-8000-080037af719a
01/03/2024,9:02:51,"LPD:LAPTOP-RFA6SLRM:Ganjar:Microsoft PowerPoint - Karl Marx, Emile Durkheim, Max Weber (1)","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,ca8d4324-d76f-11ee-8000-080037af719a
01/03/2024,8:41:09,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,c40d4323-d76c-11ee-8000-080037af719a
01/03/2024,8:35:20,"LPD:DESKTOP-DM11OOE:SULI:Identify Information Text - Google Docs","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     2","     2",Completed,,eb8d4320-d76b-11ee-8000-080037af719a
